"X","Y"
"7679","0.061"
"7684","-0.246"
"7689","-0.03"
"7694","0.008"
"7698","-0.153"
"7703","0.223"
"7708","-0.106"
"7713","0.088"
"7718","0.165"
"7723","-0.074"
"7728","0.033"
"7733","0.002"
"7738","-0.081"
"7743","-0.081"
"7748","0.223"
"7753","-0.04"
"7758","-0.022"
"7763","-0.357"
"7768","-0.074"
"7773","0.116"
"7778","0.147"
"7783","-0.04"
"7788","0.057"
"7793","-0.14"
"7798","-0.116"
"7803","0.016"
"7808","-0.219"
"7813","0.161"
"7818","0.165"
"7823","0.088"
"7828","-0.281"
"7833","-0.078"
"7838","-0.485"
"7843","0.497"
"7848","-0.229"
"7853","0.258"
"7858","-0.416"
"7863","0.123"
"7868","-0.032"
"7873","0.006"
"7879","-0.229"
"7883","-0.35"
"7888","-0.036"
"7893","-0.219"
"7898","0.258"
"7903","-0.191"
"7908","0"
"7913","-0.144"
"7919","0.376"
"7923","-0.236"
"7928","-0.036"
"7933","0"
"7938","0"
"7944","0"
"7949","0"
"7954","0"
"7959","0"
"7964","0"
"7969","-0.264"
"7974","0.008"
"7979","0"
"7984","0"
"7989","0"
"7994","0"
"7999","0"
"8004","0"
"8009","0"
"8014","0"
"8019","0"
"8024","0"
"8029","0"
"8034","0"
"8039","0"
"8044","0"
"8049","0"
"8054","-0.184"
"8059","-0.392"
"8064","-0.579"
"8069","0.237"
"8073","-0.019"
"8078","0.116"
"8083","-0.509"
"8088","-0.454"
"8093","-0.419"
"8098","-0.454"
"8103","-0.468"
"8108","-0.306"
"8113","0.154"
"8118","-0.312"
"8123","0.102"
"8128","-0.064"
"8133","0.207"
"8138","-0.572"
"8143","-0.005"
"8148","-0.137"
"8153","0.209"
"8158","-0.198"
"8163","-0.044"
"8168","0"
"8173","0"
"8178","0"
"8183","0"
"8188","0"
"8194","-0.406"
"8198","0.4"
"8203","-0.374"
"8208","0.026"
"8214","-0.198"
"8218","-0.116"
"8223","0.047"
"8229","0.04"
"8233","-0.092"
"8238","0.279"
"8244","-0.16"
"8249","-0.002"
"8254","-0.288"
"8259","0.231"
"8264","0.113"
"8269","0.137"
"8274","0.144"
"8279","0.85"
"8284","-0.229"
"8289","0.369"
"8294","0.293"
"8299","-0.137"
"8304","-0.322"
"8309","0.088"
"8314","-0.676"
"8319","0.307"
"8324","0.123"
"8329","-0.156"
"8334","-0.046"
"8339","0.012"
"8344","-0.194"
"8349","-0.181"
"8354","0.497"
"8358","-0.361"
"8363","0.705"
"8368","0.369"
"8373","-0.361"
"8378","0.414"
"8383","-0.04"
"8388","0.012"
"8393","-0.25"
"8398","0.438"
"8403","-0.092"
"8408","0.334"
"8413","-0.14"
"8418","-0.057"
"8423","-0.064"
"8428","0.102"
"8433","-0.008"
"8438","0.119"
"8443","0.078"
"8448","-0.177"
"8453","-0.17"
"8458","-0.246"
"8463","-0.336"
"8468","-0.078"
"8473","-0.27"
"8478","-0.26"
"8483","-0.088"
"8488","-0.064"
"8493","-0.382"
"8498","0.036"
"8503","0.016"
"8508","-0.475"
"8513","0.961"
"8518","-0.084"
"8523","-0.084"
"8528","0.185"
"8533","0.022"
"8538","-0.081"
"8543","-0.482"
"8548","-0.005"
"8553","0.016"
"8558","-0.679"
"8563","0.438"
"8568","0.944"
"8573","0.358"
"8578","-0.572"
"8583","0.352"
"8588","-0.026"
"8593","0.358"
"8598","-0.268"
"8603","-0.354"
"8608","0.514"
"8613","-0.278"
"8619","-0.081"
"8623","-0.295"
"8628","-0.541"
"8633","0.106"
"8639","0.251"
"8644","0.095"
"8649","-0.319"
"8654","0.344"
"8659","0.396"
"8664","-0.106"
"8669","0.528"
"8674","-0.679"
"8679","0.151"
"8684","0.289"
"8689","-0.243"
"8694","0.597"
"8699","0.231"
"8704","-0.126"
"8709","0.878"
"8714","0.116"
"8719","0.462"
"8724","0.344"
"8729","-0.226"
"8733","0.05"
"8738","-0.513"
"8743","-0.859"
"8748","0.667"
"8753","0.092"
"8758","-0.406"
"8763","0.255"
"8768","0.428"
"8773","-0.278"
"8778","0.466"
"8783","-0.095"
"8788","0.241"
"8793","0.469"
"8798","-0.409"
"8803","0.964"
"8809","-0.682"
"8814","0.732"
"8819","-0.246"
"8823","-0.471"
"8829","0.088"
"8834","-0.682"
"8839","0.057"
"8844","-0.423"
"8849","0.462"
"8854","0.137"
"8859","-0.246"
"8864","-0.156"
"8869","-0.43"
"8874","0.171"
"8879","0.074"
"8884","0.32"
"8889","-0.181"
"8894","0.022"
"8899","0.141"
"8904","0.255"
"8909","-0.144"
"8914","0.088"
"8919","0.109"
"8924","0.088"
"8929","-0.036"
"8933","-0.256"
"8938","-0.088"
"8943","-0.153"
"8948","0.265"
"8953","0.099"
"8958","-0.212"
"8963","0.179"
"8968","-0.246"
"8973","0.006"
"8978","-0.402"
"8983","0.341"
"8988","0.199"
"8993","0.331"
"8998","-0.416"
"9003","-0.361"
"9008","0.057"
"9013","0.151"
"9018","0.019"
"9023","0.012"
"9028","0.13"
"9033","-0.06"
"9038","0.331"
"9043","0"
"9048","0"
"9053","-0.333"
"9058","-0.046"
"9063","0"
"9068","0"
"9073","0.026"
"9078","0"
"9083","0"
"9088","-0.036"
"9093","0"
"9098","0.047"
"9103","-0.137"
"9108","0.182"
"9113","-0.112"
"9118","0"
"9123","0"
"9128","0"
"9133","0"
"9138","0"
"9144","0"
"9148","0"
"9153","0"
"9158","0"
"9163","0"
"9168","0"
"9173","0"
"9178","0"
"9183","0"
"9188","0"
"9193","0"
"9199","0"
"9204","-0.319"
"9209","0.019"
"9214","-0.008"
"9219","0.393"
"9223","-0.174"
"9229","-0.084"
"9234","-0.019"
"9239","-0.095"
"9244","-0.17"
"9249","-0.821"
"9254","0.58"
"9259","-0.219"
"9264","-0.347"
"9269","-0.126"
"9274","0.151"
"9279","-0.057"
"9284","-0.019"
"9289","-0.229"
"9294","-0.03"
"9299","-0.078"
"9303","-0.243"
"9308","-0.385"
"9313","0.483"
"9318","-0.707"
"9323","0.095"
"9328","0.466"
"9333","0.109"
"9338","0.074"
"9343","-0.054"
"9348","-0.527"
"9353","0.379"
"9358","-0.901"
"9363","0.199"
"9368","0.293"
"9373","0.275"
"9378","-0.046"
"9383","-0.371"
"9388","0.4"
"9393","-0.482"
"9398","0.171"
"9404","-0.288"
"9409","0.251"
"9414","-0.16"
"9419","-0.081"
"9424","0.545"
"9429","0.019"
"9434","0.189"
"9439","0.552"
"9444","-0.419"
"9449","-0.205"
"9454","0.293"
"9459","-0.471"
"9463","0.438"
"9468","0.327"
"9473","-0.174"
"9478","0.026"
"9483","0.137"
"9488","0.223"
"9493","0.071"
"9498","-0.088"
"9503","-0.008"
"9508","-0.054"
"9513","-0.471"
"9518","0.209"
"9523","-0.109"
"9528","-0.212"
"9533","-0.044"
"9538","-0.14"
"9543","-0.074"
"9548","0.376"
"9553","-0.256"
"9558","-0.655"
"9563","0.054"
"9568","-0.495"
"9573","0.362"
"9578","-0.395"
"9583","0.195"
"9588","0.006"
"9593","0.338"
"9598","-0.569"
"9603","-0.005"
"9608","-0.61"
"9613","0.258"
"9618","-0.109"
"9623","0.071"
"9628","-0.156"
"9633","-0.081"
"9638","-0.046"
"9643","0.244"
"9648","-0.461"
"9653","0.157"
"9658","-0.461"
"9663","-0.06"
"9668","0.307"
"9673","0.068"
"9678","-0.14"
"9683","-0.012"
"9688","0.04"
"9693","-0.35"
"9698","0.04"
"9703","0.092"
"9708","-0.33"
"9713","0.165"
"9718","-0.184"
"9723","0.078"
"9728","-0.092"
"9733","-0.04"
"9738","0.179"
"9743","0.185"
"9748","-0.565"
"9753","0.545"
"9758","-0.202"
"9763","-0.382"
"9769","-0.098"
"9773","-0.427"
"9779","-0.032"
"9783","-0.254"
"9789","0.22"
"9793","-0.167"
"9799","0.418"
"9804","-0.268"
"9809","0.223"
"9814","-0.264"
"9819","-0.174"
"9824","-0.413"
"9829","-0.071"
"9834","-0.295"
"9838","-0.046"
"9843","0.071"
"9848","-0.106"
"9853","0.237"
"9858","-0.589"
"9863","0.462"
"9868","-0.302"
"9873","0.04"
"9878","-0.109"
"9883","0.057"
"9888","-0.133"
"9893","-0.046"
"9898","0.193"
"9903","0.438"
"9908","0.022"
"9913","-0.202"
"9918","0.13"
"9923","-0.116"
"9928","0.255"
"9933","-0.15"
"9938","-0.044"
"9943","-0.174"
"9948","0.106"
"9953","0.036"
"9958","-0.057"
"9963","0.113"
"9968","0.012"
"9973","0.016"
"9978","-0.219"
"9983","-0.181"
"9988","-0.078"
"9993","-0.064"
"9998","0.119"
"10003","0.171"
"10008","-0.336"
"10013","0.683"
"10018","-0.644"
"10023","0.607"
"10028","-0.281"
"10033","-0.167"
"10038","-0.447"
"10043","0.161"
"10048","0.106"
"10053","0.116"
"10058","0.157"
"10063","0.074"
"10068","0.002"
"10073","0"
"10078","-0.14"
"10083","-0.119"
"10088","0"
"10093","0"
"10098","0"
"10103","0"
"10108","0.036"
"10114","0"
"10118","-0.057"
"10123","0"
"10128","-0.012"
"10133","-0.026"
"10138","-0.52"
"10143","0.573"
"10148","-0.288"
"10153","-0.03"
"10158","0"
"10164","0"
"10169","0"
"10173","0"
"10178","0"
"10183","0"
"10188","0"
"10194","0"
"10198","0"
"10203","0"
"10208","0"
"10214","0"
"10219","0"
"10224","-0.116"
"10228","0"
"10233","-0.479"
"10238","0.102"
"10243","-0.112"
"10248","0.127"
"10253","0.396"
"10258","0.116"
"10263","-0.527"
"10268","0.255"
"10273","-0.106"
"10278","-0.144"
"10283","-0.137"
"10288","0.233"
"10293","-0.354"
"10298","0.272"
"10303","-0.208"
"10308","-0.022"
"10313","-0.016"
"10318","0.074"
"10323","-0.236"
"10328","-0.081"
"10333","0.244"
"10338","-0.04"
"10343","-0.054"
"10348","0.008"
"10353","-0.03"
"10358","-0.016"
"10363","-0.04"
"10368","0.061"
"10373","-0.095"
"10378","-0.026"
"10383","0.022"
"10388","0.002"
"10393","-0.402"
"10398","-0.106"
"10403","-0.589"
"10408","0.006"
"10413","0.13"
"10418","0.289"
"10423","-0.112"
"10428","-0.005"
"10433","-0.15"
"10438","-0.112"
"10443","0.068"
"10448","0.022"
"10453","0.237"
"10458","0.199"
"10463","0.102"
"10468","0.033"
"10473","-0.022"
"10478","-0.057"
"10484","0.179"
"10488","0.05"
"10493","-0.081"
"10498","0.207"
"10503","-0.044"
"10509","-0.184"
"10513","-0.044"
"10518","0.106"
"10523","0.022"
"10528","-0.264"
"10533","0.22"
"10539","-0.078"
"10543","-0.002"
"10549","-0.119"
"10554","-0.344"
"10558","0.233"
"10564","0.231"
"10569","-0.133"
"10574","-0.106"
"10578","0.189"
"10583","0.372"
"10589","0.113"
"10594","-0.226"
"10599","-0.008"
"10603","0.456"
"10608","-0.284"
"10613","0.195"
"10618","0.157"
"10623","-0.222"
"10628","0.141"
"10633","-0.054"
"10638","-0.298"
"10643","0.044"
"10648","-0.019"
"10653","-0.268"
"10658","0.044"
"10663","-0.144"
"10668","-0.14"
"10673","0.452"
"10678","-0.537"
"10683","0.154"
"10688","-0.479"
"10693","-0.336"
"10698","0.193"
"10703","-0.382"
"10708","0.116"
"10713","0.261"
"10718","-0.026"
"10723","0.168"
"10728","-0.032"
"10733","0.006"
"10738","-0.507"
"10743","0.026"
"10748","-0.278"
"10753","0.047"
"10758","0.002"
"10763","0.247"
"10768","0.061"
"10773","-0.163"
"10778","0.116"
"10783","-0.044"
"10788","-0.005"
"10793","-0.191"
"10798","0.036"
"10803","-0.126"
"10808","-0.102"
"10813","0.597"
"10818","-0.167"
"10823","-0.586"
"10828","0.133"
"10833","-0.748"
"10838","0.334"
"10843","-0.14"
"10848","-0.137"
"10853","0.006"
"10858","0.074"
"10864","-0.482"
"10868","0.535"
"10873","-0.156"
"10878","0.081"
"10883","-0.022"
"10888","0.209"
"10893","0.141"
"10898","0.189"
"10903","-0.044"
"10908","-0.008"
"10913","-0.268"
"10918","-0.102"
"10923","-0.444"
"10928","0.199"
"10933","-0.16"
"10938","-0.04"
"10944","0.203"
"10949","-0.13"
"10953","-0.044"
"10959","-0.292"
"10964","-0.246"
"10969","-0.308"
"10974","0.376"
"10978","-0.002"
"10983","0.081"
"10988","0.193"
"10993","-0.109"
"10998","0.002"
"11003","-0.333"
"11008","-0.078"
"11013","0.334"
"11018","-0.068"
"11023","-0.205"
"11028","-0.112"
"11033","-0.361"
"11038","-0.163"
"11043","-0.254"
"11048","-0.274"
"11053","0.275"
"11058","0.241"
"11063","-0.216"
"11068","0.137"
"11073","0.275"
"11078","0"
"11083","0"
"11088","0"
"11093","0"
"11098","0"
"11103","0"
"11108","-0.582"
"11113","-0.112"
"11118","0"
"11123","0"
"11128","0.193"
"11133","-0.489"
"11138","-0.126"
"11143","0"
"11148","0"
"11153","0"
"11158","0"
"11163","0"
"11168","0"
"11173","0"
"11178","0"
"11183","-0.019"
"11188","0"
"11193","0"
"11198","0"
"11203","0"
"11208","0"
"11213","0"
"11218","0"
"11223","-0.112"
"11228","0"
"11233","-0.374"
"11238","0.269"
"11243","-0.191"
"11248","0.019"
"11254","-0.036"
"11258","-0.202"
"11263","0.092"
"11268","-0.361"
"11273","-0.071"
"11278","-0.333"
"11283","0.303"
"11288","0.008"
"11293","0.269"
"11298","0.074"
"11303","-0.081"
"11308","0.099"
"11313","-0.368"
"11318","-0.413"
"11323","-0.17"
"11329","-0.133"
"11333","-0.088"
"11338","0.161"
"11343","-0.046"
"11349","0.286"
"11353","-0.316"
"11358","0.054"
"11363","-0.232"
"11367","-0.068"
"11372","-0.133"
"11377","0.39"
"11383","0.109"
"11388","0.123"
"11393","-0.15"
"11398","-0.17"
"11403","0.033"
"11408","0.189"
"11413","-0.019"
"11418","-0.174"
"11423","0.352"
"11428","-0.116"
"11433","-0.078"
"11438","-0.306"
"11443","-0.084"
"11448","-0.167"
"11453","-0.074"
"11458","-0.184"
"11463","0.209"
"11468","-0.26"
"11473","-0.298"
"11478","0.002"
"11483","-0.012"
"11488","-0.202"
"11493","0.237"
"11498","-0.194"
"11503","-0.316"
"11508","-0.071"
"11513","-0.205"
"11518","0.071"
"11523","0.334"
"11528","-0.551"
"11532","0.615"
"11538","-0.306"
"11543","-0.288"
"11548","0.033"
"11553","-0.26"
"11558","0.099"
"11564","-0.008"
"11569","0.282"
"11573","0.157"
"11579","0.071"
"11584","-0.586"
"11588","-0.147"
"11592","-0.036"
"11598","-0.24"
"11602","-0.316"
"11608","0.372"
"11613","0.511"
"11618","0.047"
"11623","-0.208"
"11628","0.261"
"11633","0.424"
"11638","-0.842"
"11643","0.171"
"11648","-0.177"
"11653","0.307"
"11658","-0.147"
"11663","-0.194"
"11668","-0.596"
"11673","0.559"
"11678","0.13"
"11683","-0.005"
"11688","0.213"
"11693","-0.194"
"11698","0.452"
"11703","-0.368"
"11708","0.269"
"11713","-0.137"
"11718","0.002"
"11723","0.088"
"11728","0.199"
"11733","-0.382"
"11738","0.185"
"11743","0.119"
"11748","-0.264"
"11753","0.165"
"11758","-0.392"
"11763","0.213"
"11768","-0.03"
"11773","-0.229"
"11778","0.151"
"11783","-0.319"
"11788","0.193"
"11793","0.116"
"11798","0.116"
"11803","-0.106"
"11808","-0.044"
"11813","-0.333"
"11818","0.019"
"11823","0.095"
"11828","0"
"11833","0.296"
"11838","-0.216"
"11843","-0.109"
"11848","-0.447"
"11853","-0.13"
"11858","0.157"
"11863","0.036"
"11868","0.4"
"11873","0.141"
"11878","0.074"
"11883","-0.298"
"11888","-0.071"
"11893","-0.098"
"11898","-0.081"
"11903","-0.395"
"11908","0.057"
"11913","0.074"
"11918","-0.191"
"11923","0.154"
"11928","-0.205"
"11933","0.085"
"11938","-0.057"
"11943","0.165"
"11949","-0.126"
"11953","-0.074"
"11958","-0.046"
"11962","-0.533"
"11967","-0.181"
"11972","-0.374"
"11977","0.275"
"11983","-0.17"
"11988","0.095"
"11993","-0.212"
"11998","0.265"
"12003","-0.133"
"12008","-0.382"
"12013","-0.26"
"12018","0.289"
"12023","-0.254"
"12028","0.133"
"12033","0.231"
"12038","-0.181"
"12043","0.044"
"12048","-0.174"
"12053","0.223"
"12058","-0.137"
"12063","-0.322"
"12068","-0.163"
"12073","0.293"
"12078","-0.495"
"12083","0.507"
"12088","-0.25"
"12093","-0.43"
"12098","-0.17"
"12103","0.147"
"12108","-0.046"
"12113","0.008"
"12118","-0.05"
"12123","0.217"
"12128","-0.507"
"12133","0.123"
"12138","0.092"
"12143","-0.226"
"12148","-0.109"
"12153","0.161"
"12158","-0.254"
"12163","0.344"
"12168","-0.312"
"12173","-0.24"
"12178","0.265"
"12183","-0.068"
"12188","0.269"
"12193","-0.347"
"12198","-0.044"
"12203","-0.503"
"12208","-0.068"
"12213","-0.423"
"12218","0.486"
"12223","-0.112"
"12228","0.233"
"12233","0.393"
"12238","-0.357"
"12243","0.057"
"12248","-0.078"
"12253","0.123"
"12258","0.064"
"12263","0.217"
"12268","-0.03"
"12273","-0.098"
"12278","-0.306"
"12283","0.102"
"12288","-0.344"
"12293","0.418"
"12298","0.044"
"12304","0.414"
"12308","-0.485"
"12314","0.428"
"12318","-0.278"
"12323","0.217"
"12328","-0.371"
"12334","0.157"
"12337","-0.278"
"12342","0.054"
"12348","-0.084"
"12353","-0.05"
"12357","0.012"
"12363","0.296"
"12368","-0.068"
"12372","-0.26"
"12377","0.116"
"12382","0"
"12388","0.016"
"12393","0"
"12398","0"
"12403","-0.074"
"12408","-0.226"
"12413","0"
"12418","0.113"
"12423","0"
"12428","0"
"12433","0"
"12438","0.165"
"12443","0"
"12448","0"
"12453","0"
"12458","0"
"12463","-0.044"
"12468","0"
"12473","-0.137"
"12478","0.022"
"12483","-0.35"
"12488","-0.43"
"12493","0"
"12498","0"
"12503","0"
"12508","0"
"12513","0"
"12518","0"
"12523","0"
"12528","0"
"12533","0"
"12538","0"
"12543","0"
"12548","0"
"12553","0"
"12558","0"
"12563","0"
"12568","0"
"12573","0"
"12578","0"
"12583","0"
"12588","0"
"12593","0"
"12598","0"
"12603","-0.399"
"12608","-0.302"
"12613","-0.005"
"12618","-0.163"
"12623","0.843"
"12628","0.106"
"12634","-0.413"
"12638","-0.308"
"12643","-0.226"
"12648","0.168"
"12653","0.016"
"12658","0.265"
"12663","0.532"
"12668","0.054"
"12674","-0.361"
"12678","0.296"
"12683","-0.586"
"12688","0.071"
"12693","-0.191"
"12698","-0.098"
"12703","0.424"
"12708","-0.354"
"12712","-0.617"
"12717","0.722"
"12722","-0.579"
"12727","-0.278"
"12732","-0.198"
"12738","0.068"
"12743","-0.374"
"12748","0.476"
"12753","-0.292"
"12757","-0.613"
"12763","0.057"
"12768","0.244"
"12773","-0.219"
"12778","0.092"
"12783","0.04"
"12788","0.144"
"12793","0.141"
"12798","-0.26"
"12803","0.591"
"12808","-0.281"
"12813","-0.078"
"12818","-0.14"
"12823","0.203"
"12828","-0.489"
"12833","0.064"
"12838","0.334"
"12843","0.057"
"12848","-0.16"
"12853","-0.485"
"12858","-0.153"
"12863","0.144"
"12868","-0.347"
"12873","0.071"
"12878","-0.226"
"12883","-0.03"
"12888","-0.163"
"12893","0.054"
"12898","0.099"
"12903","-0.044"
"12908","0.022"
"12913","0.008"
"12918","-0.022"
"12923","0.061"
"12928","-0.046"
"12933","-0.256"
"12938","0.32"
"12943","-0.005"
"12948","-0.153"
"12953","-0.278"
"12958","0.265"
"12963","0.026"
"12968","0.279"
"12973","0.006"
"12978","0.047"
"12983","-0.295"
"12988","0.161"
"12993","-0.074"
"12998","0.154"
"13003","-0.137"
"13008","-0.17"
"13013","0.289"
"13018","-0.184"
"13023","0.054"
"13028","-0.243"
"13033","-0.33"
"13038","0.078"
"13043","0.195"
"13048","-0.33"
"13053","-0.14"
"13058","-0.295"
"13063","-0.194"
"13068","0.182"
"13073","-0.281"
"13078","-0.044"
"13083","0.033"
"13088","0.081"
"13093","0.289"
"13098","-0.026"
"13103","-0.364"
"13108","-0.012"
"13113","-0.278"
"13118","0.081"
"13123","0.157"
"13128","-0.537"
"13133","0.404"
"13138","-0.06"
"13143","0.275"
"13148","-0.092"
"13153","0.272"
"13158","-0.008"
"13163","-0.361"
"13168","0.133"
"13173","-0.153"
"13178","-0.008"
"13183","-0.17"
"13188","0.299"
"13193","0.13"
"13198","-0.092"
"13203","-0.409"
"13208","-0.236"
"13213","-0.144"
"13218","0.061"
"13223","-0.361"
"13228","0.033"
"13233","0.071"
"13238","0.016"
"13243","0.008"
"13248","0.016"
"13253","-0.326"
"13258","0.438"
"13263","-0.281"
"13268","-0.153"
"13273","0.348"
"13278","-0.002"
"13283","-0.236"
"13288","0.119"
"13293","-0.188"
"13298","-0.14"
"13303","-0.17"
"13308","-0.232"
"13313","0.182"
"13318","-0.15"
"13323","-0.019"
"13328","-0.012"
"13333","-0.012"
"13338","0.223"
"13343","0.03"
"13348","-0.081"
"13353","-0.068"
"13358","-0.123"
"13363","-0.25"
"13368","0.452"
"13373","-0.302"
"13378","0.31"
"13383","-0.354"
"13388","-0.229"
"13393","-0.205"
"13398","-0.064"
"13403","0.022"
"13408","-0.295"
"13413","-0.167"
"13418","-0.493"
"13423","0.213"
"13428","-0.306"
"13433","0.006"
"13438","-0.084"
"13442","0.006"
"13447","-0.008"
"13452","0.016"
"13457","-0.054"
"13462","-0.392"
"13467","0.092"
"13472","-0.13"
"13477","-0.392"
"13482","0.071"
"13487","-0.298"
"13493","0"
"13497","0"
"13502","0"
"13507","0.022"
"13512","0"
"13517","0.147"
"13522","0"
"13527","0"
"13532","-0.288"
"13538","0.258"
"13543","0"
"13548","0"
"13553","-0.071"
"13558","0"
"13563","0"
"13568","0"
"13573","-0.163"
"13578","0"
"13583","-0.092"
"13588","-0.416"
"13593","0.48"
"13598","-0.078"
"13603","0"
"13608","0"
"13613","0"
"13618","0"
"13623","0"
"13628","0"
"13633","0"
"13638","0"
"13643","0"
"13648","0"
"13653","0"
"13658","0"
"13663","0"
"13668","0"
"13673","0"
"13678","0"
"13683","0"
"13688","0"
"13693","0"
"13698","0"
"13703","0"
"13708","0"
"13713","0"
"13718","0"
"13723","0"
"13728","0"
"13734","0.113"
"13739","-0.361"
"13745","0.355"
"13750","-0.057"
"13755","-0.019"
"13760","0.193"
"13764","-0.254"
"13769","0.074"
"13774","-0.24"
"13779","0.341"
"13784","0.213"
"13789","0.141"
"13794","-0.385"
"13799","0.223"
"13803","-0.191"
"13808","0.307"
"13814","-0.388"
"13818","-0.137"
"13823","-0.475"
"13828","0.524"
"13833","-0.046"
"13839","0.4"
"13844","-0.106"
"13849","0.068"
"13854","0.147"
"13859","-0.15"
"13864","-0.054"
"13869","0.033"
"13874","-0.312"
"13879","-0.156"
"13884","0.05"
"13889","-0.156"
"13893","0.03"
"13899","-0.308"
"13904","-0.133"
"13909","-0.33"
"13914","-0.696"
"13919","-0.119"
"13924","0.006"
"13929","0.324"
"13933","0.185"
"13939","0.92"
"13944","0.061"
"13948","-0.322"
"13953","-0.026"
"13958","-0.959"
"13964","0.334"
"13968","0.299"
"13973","-0.707"
"13978","0.223"
"13983","-0.35"
"13988","-0.226"
"13993","0.313"
"13998","-0.714"
"14003","-0.078"
"14008","0.054"
"14013","0.03"
"14018","-0.911"
"14023","0.86"
"14028","-0.593"
"14033","-0.268"
"14038","0.788"
"14043","0.418"
"14048","-1.645"
"14053","1.189"
"14058","-1.724"
"14063","-0.859"
"14068","-0.092"
"14073","-1.379"
"14078","0.255"
"14083","-0.572"
"14088","-0.226"
"14093","-0.243"
"14098","-0.832"
"14103","0.85"
"14108","-0.939"
"14113","0.715"
"14118","0.247"
"14123","-0.05"
"14128","0.753"
"14132","-0.188"
"14138","-0.572"
"14142","0.116"
"14148","0.324"
"14153","-0.814"
"14158","-0.05"
"14163","-0.613"
"14168","-0.336"
"14173","-0.04"
"14178","0.016"
"14183","-0.423"
"14188","0.223"
"14193","0.102"
"14198","-1.029"
"14202","0.279"
"14208","-0.147"
"14213","-0.04"
"14218","-0.607"
"14223","0.352"
"14228","-0.613"
"14233","0.189"
"14238","0.074"
"14243","-0.569"
"14248","0.044"
"14253","0.213"
"14258","-0.191"
"14263","-0.274"
"14269","0.31"
"14273","0.085"
"14277","-0.35"
"14283","0.171"
"14288","0.002"
"14293","0.106"
"14298","0.078"
"14303","-0.212"
"14308","0.008"
"14313","0.109"
"14318","-0.156"
"14323","-0.607"
"14328","-0.074"
"14333","0.179"
"14338","-0.144"
"14343","0.279"
"14349","-0.232"
"14353","0.088"
"14357","0.095"
"14362","-0.302"
"14367","-0.288"
"14372","0.258"
"14377","-0.246"
"14382","0.244"
"14387","-0.002"
"14392","-0.068"
"14397","-0.326"
"14402","0.289"
"14407","-0.395"
"14412","0.137"
"14417","0.261"
"14422","0.137"
"14427","-0.413"
"14433","0.587"
"14438","-0.766"
"14443","0.078"
"14448","-0.16"
"14453","-0.575"
"14458","0.621"
"14463","0.313"
"14468","0.13"
"14473","-0.074"
"14478","-0.316"
"14483","0.532"
"14488","-0.624"
"14493","0.199"
"14498","-0.074"
"14503","0.151"
"14508","-0.322"
"14513","0.237"
"14518","-0.167"
"14523","-0.088"
"14528","0.538"
"14533","-0.495"
"14538","0.047"
"14543","-0.388"
"14548","0.036"
"14553","-0.106"
"14558","0.244"
"14563","-0.392"
"14568","-0.226"
"14573","-0.174"
"14578","0.04"
"14583","-0.493"
"14588","0.088"
"14593","0.317"
"14598","0.154"
"14603","0.012"
"14608","-0.274"
"14613","-0.084"
"14618","-0.447"
"14623","-0.064"
"14628","-0.326"
"14633","0.237"
"14638","-0.188"
"14643","-0.019"
"14648","-0.137"
"14653","0.113"
"14658","0.04"
"14663","-0.517"
"14668","0.265"
"14673","-0.569"
"14678","0.258"
"14683","-0.292"
"14688","-0.022"
"14693","-0.167"
"14698","0.03"
"14703","-0.205"
"14708","0.085"
"14713","-0.693"
"14718","0.324"
"14723","-0.216"
"14728","-0.133"
"14733","-0.022"
"14738","-0.493"
"14743","0.545"
"14748","0.442"
"14753","0.434"
"14758","-0.465"
"14763","0.168"
"14767","-0.326"
"14772","-0.229"
"14777","-0.012"
"14782","-0.05"
"14787","0.317"
"14792","-0.156"
"14797","-0.27"
"14802","0"
"14807","0"
"14812","0.012"
"14817","0.452"
"14822","0"
"14827","-0.03"
"14833","0"
"14838","0"
"14843","0"
"14848","0.002"
"14853","0"
